Year,Month,State,District,City,Facility_Category,Facility_Type,Facility_Name,Medicine_Name,Opening_Stock,Received,Consumption,Expired,Wasted,Lost,Closing_Stock,Nearing_Expiry,Reorder_Level
2024,February,Maharashtra,Mumbai,Chennai,PPP,Lab,BGS Global Hospital,Silvadene,659,182,368,38,68,39,328,5,179
2024,March,Kerala,Kochi,Nagpur,Central,Health Center,BGS Global Hospital,Silvadene,106,392,321,82,10,78,7,40,159
2024,April,Gujarat,Bangalore,Nagpur,Central,Lab,BGS Global Hospital,Silvadene,431,280,169,83,29,32,398,18,266
2024,May,Karnataka,Pune,Mysore,State,Hospital,BGS Global Hospital,Silvadene,1128,205,463,19,43,22,0,15,467
2024,June,Karnataka,Pune,Bangalore,State,Hospital,BGS Global Hospital,Silvadene,871,489,389,64,72,24,811,11,472
2024,July,Maharashtra,Ahmedabad,Pune,PPP,Clinic,BGS Global Hospital,Silvadene,1259,113,369,74,59,83,0,22,209
2024,August,Kerala,Kochi,Bangalore,State,Clinic,BGS Global Hospital,Silvadene,1433,437,333,28,26,52,1431,47,355
2024,September,Gujarat,Mumbai,Pune,PPP,Hospital,BGS Global Hospital,Silvadene,1190,450,341,72,11,25,1191,9,268
2024,October,Tamil Nadu,Ahmedabad,Mumbai,PPP,Lab,BGS Global Hospital,Silvadene,1792,222,280,52,13,86,1583,16,497
2024,November,Kerala,Bangalore,Kochi,PPP,Lab,BGS Global Hospital,Silvadene,1844,265,372,90,12,93,1542,11,409
2024,December,Karnataka,Bangalore,Ahmedabad,Central,Hospital,BGS Global Hospital,Silvadene,284,86,101,82,89,74,24,19,359
2024,January,Tamil Nadu,Chennai,Mumbai,Central,Health Center,BGS Global Hospital,Bactroban,1544,374,103,99,15,18,1683,19,443
2024,February,Kerala,Nagpur,Mumbai,State,Lab,BGS Global Hospital,Bactroban,373,193,81,59,43,51,332,36,202
2024,March,Gujarat,Mumbai,Nagpur,State,Lab,BGS Global Hospital,Bactroban,590,465,319,78,33,57,568,36,415
2024,April,Karnataka,Ahmedabad,Bangalore,PPP,Hospital,BGS Global Hospital,Bactroban,968,234,325,40,94,82,661,36,430
2024,May,Tamil Nadu,Kochi,Mysore,State,Clinic,BGS Global Hospital,Bactroban,1807,180,359,90,70,15,1453,19,477
2024,June,Tamil Nadu,Bangalore,Ahmedabad,State,Health Center,BGS Global Hospital,Bactroban,1694,337,64,71,84,90,1722,44,255
2024,July,Karnataka,Nagpur,Ahmedabad,State,Clinic,BGS Global Hospital,Bactroban,1619,95,138,42,33,59,1442,18,264
2024,August,Maharashtra,Chennai,Pune,State,Clinic,BGS Global Hospital,Bactroban,1645,364,77,32,42,86,1772,15,408
2024,September,Maharashtra,Mumbai,Mumbai,PPP,Lab,BGS Global Hospital,Bactroban,1300,320,124,32,45,89,1330,37,207
2024,October,Karnataka,Ahmedabad,Pune,Central,Hospital,BGS Global Hospital,Bactroban,1610,68,380,80,45,21,1152,5,465
2024,November,Kerala,Mumbai,Bangalore,PPP,Clinic,BGS Global Hospital,Bactroban,1140,122,279,77,38,80,788,37,319
2024,December,Gujarat,Mumbai,Kochi,PPP,Health Center,BGS Global Hospital,Bactroban,1846,51,164,74,49,44,1566,42,165
2024,January,Tamil Nadu,Ahmedabad,Ahmedabad,PPP,Lab,BGS Global Hospital,Polysporin,175,376,406,15,44,78,8,33,460
2024,February,Tamil Nadu,Nagpur,Pune,State,Lab,BGS Global Hospital,Polysporin,656,449,140,91,38,79,757,35,167
2024,March,Kerala,Pune,Kochi,State,Health Center,BGS Global Hospital,Polysporin,1864,451,499,30,68,50,1668,16,474
2024,April,Gujarat,Pune,Kochi,PPP,Health Center,BGS Global Hospital,Polysporin,840,250,343,66,73,87,521,39,382
2024,May,Tamil Nadu,Mysore,Pune,State,Hospital,BGS Global Hospital,Polysporin,1503,53,452,36,30,93,945,14,315
2024,June,Gujarat,Mysore,Chennai,Central,Clinic,BGS Global Hospital,Polysporin,493,109,278,99,54,86,85,39,184
2024,July,Gujarat,Mysore,Bangalore,PPP,Hospital,BGS Global Hospital,Polysporin,1881,251,318,75,45,77,1617,35,488
2024,August,Gujarat,Mumbai,Bangalore,State,Hospital,BGS Global Hospital,Polysporin,968,377,84,38,14,94,1115,15,238
2024,September,Maharashtra,Chennai,Nagpur,PPP,Clinic,BGS Global Hospital,Polysporin,1850,295,336,52,45,35,1677,16,180
2024,October,Maharashtra,Kochi,Pune,Central,Hospital,BGS Global Hospital,Polysporin,1205,124,449,96,89,16,679,38,449
2024,November,Karnataka,Chennai,Kochi,Central,Hospital,BGS Global Hospital,Polysporin,342,247,276,73,88,73,79,6,419
2024,December,Gujarat,Chennai,Kochi,PPP,Health Center,BGS Global Hospital,Polysporin,923,57,420,98,80,98,284,33,494
2024,January,Kerala,Pune,Kochi,State,Lab,BGS Global Hospital,Bacitracin,1273,239,422,22,47,24,997,23,349
2024,February,Karnataka,Kochi,Kochi,Central,Health Center,BGS Global Hospital,Bacitracin,983,312,364,24,28,65,814,28,339
2024,March,Tamil Nadu,Nagpur,Nagpur,PPP,Health Center,BGS Global Hospital,Bacitracin,983,491,280,76,31,54,1033,10,155
2024,April,Gujarat,Kochi,Chennai,Central,Health Center,BGS Global Hospital,Bacitracin,1301,177,73,55,53,78,1219,15,344
2024,May,Tamil Nadu,Chennai,Chennai,Central,Hospital,BGS Global Hospital,Bacitracin,645,365,427,32,95,60,396,29,161
2024,June,Maharashtra,Bangalore,Kochi,State,Lab,BGS Global Hospital,Bacitracin,696,54,265,29,30,37,0,44,366
2024,July,Tamil Nadu,Nagpur,Ahmedabad,PPP,Health Center,BGS Global Hospital,Bacitracin,820,265,307,55,54,22,647,41,239
2024,August,Tamil Nadu,Chennai,Nagpur,Central,Hospital,BGS Global Hospital,Bacitracin,1462,241,403,79,10,88,0,6,320
2024,September,Kerala,Mysore,Nagpur,PPP,Clinic,BGS Global Hospital,Bacitracin,580,487,468,39,49,84,427,8,301
2024,October,Kerala,Chennai,Kochi,PPP,Lab,BGS Global Hospital,Bacitracin,725,282,390,39,39,24,515,37,462
2024,November,Tamil Nadu,Nagpur,Mysore,State,Hospital,BGS Global Hospital,Bacitracin,1343,481,267,46,20,68,1423,6,178
2024,December,Maharashtra,Chennai,Pune,State,Hospital,BGS Global Hospital,Bacitracin,1743,237,391,35,59,92,1403,44,432
2024,January,Karnataka,Chennai,Pune,State,Hospital,BGS Global Hospital,Mupirocin,996,432,408,36,67,31,886,37,251
2024,February,Tamil Nadu,Kochi,Pune,PPP,Health Center,BGS Global Hospital,Mupirocin,869,479,258,52,25,99,914,17,222
2024,March,Gujarat,Chennai,Mysore,Central,Hospital,BGS Global Hospital,Mupirocin,1319,284,363,56,55,28,1101,33,343
2024,April,Karnataka,Ahmedabad,Kochi,PPP,Lab,BGS Global Hospital,Mupirocin,575,460,439,94,34,43,425,16,444
2024,May,Gujarat,Chennai,Nagpur,PPP,Hospital,BGS Global Hospital,Mupirocin,1856,220,419,46,32,20,1559,49,499
2024,June,Karnataka,Chennai,Ahmedabad,Central,Clinic,BGS Global Hospital,Mupirocin,1017,105,191,62,10,63,796,17,494
2024,July,Kerala,Chennai,Pune,PPP,Health Center,BGS Global Hospital,Mupirocin,622,237,345,94,25,58,0,7,346
2024,August,Kerala,Mysore,Mumbai,PPP,Clinic,BGS Global Hospital,Mupirocin,1208,395,150,97,86,44,1226,33,308
2024,September,Karnataka,Bangalore,Chennai,State,Health Center,BGS Global Hospital,Mupirocin,932,152,465,29,42,80,468,12,208
2024,October,Kerala,Bangalore,Pune,PPP,Lab,BGS Global Hospital,Mupirocin,380,96,197,33,67,26,153,25,344
2024,November,Tamil Nadu,Chennai,Nagpur,State,Clinic,BGS Global Hospital,Mupirocin,1087,128,304,76,71,72,692,46,446
2024,December,Gujarat,Nagpur,Pune,PPP,Lab,BGS Global Hospital,Mupirocin,1628,372,392,98,37,81,1392,36,306
2024,January,Karnataka,Bangalore,Mumbai,PPP,Hospital,BGS Global Hospital,Clindamycin,277,491,329,57,95,62,225,41,373
2024,February,Tamil Nadu,Ahmedabad,Bangalore,Central,Lab,BGS Global Hospital,Clindamycin,537,376,213,92,28,72,508,29,367
2024,March,Karnataka,Nagpur,Pune,Central,Clinic,BGS Global Hospital,Clindamycin,1638,412,311,59,61,79,1540,31,160
2024,April,Karnataka,Chennai,Mysore,Central,Hospital,BGS Global Hospital,Clindamycin,1693,151,241,94,25,51,1433,31,229
2024,May,Kerala,Ahmedabad,Nagpur,PPP,Lab,BGS Global Hospital,Clindamycin,535,429,340,28,35,43,518,8,274
2024,June,Kerala,Pune,Mumbai,State,Clinic,BGS Global Hospital,Clindamycin,1244,216,207,32,29,83,1109,20,478
2024,July,Tamil Nadu,Mysore,Pune,PPP,Clinic,BGS Global Hospital,Clindamycin,616,208,397,88,69,52,218,29,241
2024,August,Kerala,Ahmedabad,Kochi,Central,Hospital,BGS Global Hospital,Clindamycin,1231,483,163,41,84,75,1351,42,479
2024,September,Maharashtra,Chennai,Chennai,PPP,Hospital,BGS Global Hospital,Clindamycin,1484,447,173,93,85,91,1489,9,400
2024,October,Karnataka,Kochi,Kochi,Central,Hospital,BGS Global Hospital,Clindamycin,1352,321,178,12,21,75,1387,44,349
2024,November,Karnataka,Pune,Bangalore,PPP,Hospital,BGS Global Hospital,Clindamycin,1320,378,371,39,83,39,1166,27,286
2024,December,Maharashtra,Chennai,Kochi,State,Lab,BGS Global Hospital,Clindamycin,1808,278,211,29,80,42,1724,35,395
2024,January,Kerala,Pune,Pune,State,Clinic,BGS Global Hospital,Fucidin,1935,210,366,11,66,96,1606,19,382
2024,February,Kerala,Ahmedabad,Mysore,PPP,Hospital,BGS Global Hospital,Fucidin,1658,97,62,55,70,14,1554,39,320
2024,March,Kerala,Bangalore,Mumbai,Central,Hospital,BGS Global Hospital,Fucidin,1254,301,358,58,93,92,954,16,419
2024,April,Tamil Nadu,Mysore,Mumbai,Central,Lab,BGS Global Hospital,Fucidin,1945,343,120,88,99,35,1946,36,167
2024,May,Tamil Nadu,Chennai,Mumbai,State,Health Center,BGS Global Hospital,Fucidin,849,431,268,55,22,70,865,47,473
2024,June,Karnataka,Pune,Bangalore,PPP,Clinic,BGS Global Hospital,Fucidin,965,317,103,73,86,84,936,43,275
2024,July,Karnataka,Pune,Pune,PPP,Lab,BGS Global Hospital,Fucidin,336,92,89,64,80,13,182,18,388
2024,August,Gujarat,Pune,Mumbai,State,Hospital,BGS Global Hospital,Fucidin,1970,474,390,61,62,26,1905,8,187
2024,September,Kerala,Chennai,Pune,PPP,Lab,BGS Global Hospital,Fucidin,980,183,265,23,36,82,757,9,499
2024,October,Kerala,Ahmedabad,Mysore,Central,Hospital,BGS Global Hospital,Fucidin,1976,438,312,12,63,51,1976,14,480
2024,November,Maharashtra,Pune,Pune,PPP,Health Center,BGS Global Hospital,Fucidin,1039,440,128,70,92,58,1131,20,199
2024,December,Karnataka,Kochi,Mumbai,PPP,Hospital,BGS Global Hospital,Fucidin,147,213,240,59,19,26,16,47,485
2024,January,Gujarat,Bangalore,Mumbai,Central,Clinic,BGS Global Hospital,Chlorhexidine,1892,306,436,21,18,18,1705,35,160
2024,February,Maharashtra,Ahmedabad,Chennai,Central,Lab,BGS Global Hospital,Chlorhexidine,1512,179,342,64,23,53,1209,22,158
2024,March,Maharashtra,Mumbai,Pune,Central,Health Center,BGS Global Hospital,Chlorhexidine,397,351,330,13,35,96,274,29,244
2024,April,Gujarat,Mysore,Chennai,Central,Health Center,BGS Global Hospital,Chlorhexidine,843,230,142,21,95,25,790,40,153
2024,May,Karnataka,Mumbai,Mysore,PPP,Hospital,BGS Global Hospital,Chlorhexidine,596,116,158,29,88,99,338,33,420
2024,June,Karnataka,Mumbai,Chennai,PPP,Lab,BGS Global Hospital,Chlorhexidine,596,114,366,70,36,56,182,18,273
2024,July,Kerala,Nagpur,Nagpur,Central,Clinic,BGS Global Hospital,Chlorhexidine,440,98,183,24,40,36,255,39,209
2024,August,Tamil Nadu,Chennai,Ahmedabad,State,Lab,BGS Global Hospital,Chlorhexidine,423,144,295,48,88,89,47,45,300
2024,September,Kerala,Ahmedabad,Mumbai,Central,Hospital,BGS Global Hospital,Chlorhexidine,1116,406,477,58,48,76,863,36,388
2024,October,Maharashtra,Kochi,Kochi,State,Health Center,BGS Global Hospital,Chlorhexidine,1709,452,74,95,53,85,1854,38,295
2024,November,Karnataka,Mysore,Mumbai,State,Clinic,BGS Global Hospital,Chlorhexidine,492,167,425,66,80,49,39,31,286
2024,December,Tamil Nadu,Pune,Chennai,Central,Clinic,BGS Global Hospital,Chlorhexidine,1867,111,210,80,86,77,1525,8,289
2024,January,Tamil Nadu,Nagpur,Ahmedabad,PPP,Lab,BGS Global Hospital,Octenisept,1528,450,305,28,89,40,1516,46,421
2024,February,Tamil Nadu,Pune,Mumbai,State,Hospital,BGS Global Hospital,Octenisept,1981,314,452,58,92,28,1665,45,495
2024,March,Gujarat,Kochi,Pune,PPP,Clinic,BGS Global Hospital,Octenisept,1708,365,182,41,99,33,1718,33,213
2024,April,Tamil Nadu,Kochi,Ahmedabad,Central,Health Center,BGS Global Hospital,Octenisept,643,184,151,81,86,64,445,23,310
2024,May,Karnataka,Mysore,Chennai,Central,Health Center,BGS Global Hospital,Octenisept,829,140,63,22,88,56,740,42,311
2024,June,Kerala,Mysore,Bangalore,PPP,Hospital,BGS Global Hospital,Octenisept,553,171,320,32,88,93,191,27,180
2024,July,Gujarat,Bangalore,Bangalore,PPP,Clinic,BGS Global Hospital,Octenisept,1480,161,211,86,95,36,1213,11,192
2024,August,Tamil Nadu,Bangalore,Chennai,PPP,Hospital,BGS Global Hospital,Octenisept,144,236,54,26,51,27,222,12,470
2024,September,Karnataka,Bangalore,Ahmedabad,PPP,Clinic,BGS Global Hospital,Octenisept,618,251,263,15,62,40,489,42,404
2024,October,Maharashtra,Mumbai,Mumbai,State,Health Center,BGS Global Hospital,Octenisept,1097,477,381,25,13,46,1109,26,384
2024,November,Maharashtra,Kochi,Nagpur,State,Health Center,BGS Global Hospital,Octenisept,1905,361,313,69,70,87,1727,37,170
2024,December,Gujarat,Bangalore,Bangalore,Central,Health Center,BGS Global Hospital,Octenisept,1166,476,395,10,61,98,1078,10,464
2024,January,Maharashtra,Pune,Bangalore,Central,Health Center,BGS Global Hospital,Povidone-Iodine,1097,160,341,67,85,29,735,44,157
2024,February,Kerala,Ahmedabad,Mumbai,Central,Lab,BGS Global Hospital,Povidone-Iodine,950,283,464,87,13,72,597,45,370
2024,March,Kerala,Kochi,Bangalore,State,Hospital,BGS Global Hospital,Povidone-Iodine,1252,114,74,82,65,87,1058,14,344
2024,April,Karnataka,Kochi,Ahmedabad,State,Lab,BGS Global Hospital,Povidone-Iodine,675,120,187,71,44,81,412,42,157
2024,May,Karnataka,Chennai,Pune,State,Hospital,BGS Global Hospital,Povidone-Iodine,902,137,480,19,49,50,441,26,296
2024,June,Maharashtra,Ahmedabad,Nagpur,PPP,Health Center,BGS Global Hospital,Povidone-Iodine,1868,113,207,99,24,26,1625,31,225
2024,July,Tamil Nadu,Nagpur,Bangalore,Central,Health Center,BGS Global Hospital,Povidone-Iodine,501,485,75,68,37,15,791,8,428
2024,August,Gujarat,Mumbai,Ahmedabad,PPP,Health Center,BGS Global Hospital,Povidone-Iodine,1835,143,267,34,20,96,1561,36,214
2024,September,Karnataka,Ahmedabad,Mysore,PPP,Health Center,BGS Global Hospital,Povidone-Iodine,1624,353,124,44,49,15,1745,29,220
2024,October,Gujarat,Pune,Kochi,State,Health Center,BGS Global Hospital,Povidone-Iodine,1667,243,140,74,71,27,1598,12,218
2024,November,Maharashtra,Kochi,Mysore,Central,Lab,BGS Global Hospital,Povidone-Iodine,1904,464,392,62,48,93,1773,21,340
2024,December,Kerala,Ahmedabad,Ahmedabad,State,Clinic,BGS Global Hospital,Povidone-Iodine,1866,404,335,33,21,20,1861,36,492
2024,January,Karnataka,Pune,Kochi,PPP,Clinic,BGS Global Hospital,Iodosorb,1374,426,130,43,40,66,1521,16,252
2024,February,Maharashtra,Nagpur,Pune,PPP,Health Center,BGS Global Hospital,Iodosorb,1628,53,180,59,71,36,1335,6,421
2024,March,Gujarat,Mysore,Mysore,Central,Clinic,BGS Global Hospital,Iodosorb,1008,389,434,21,22,27,893,32,488
2024,April,Maharashtra,Mumbai,Ahmedabad,State,Clinic,BGS Global Hospital,Iodosorb,1511,162,123,54,77,59,1360,19,411
2024,May,Karnataka,Pune,Kochi,Central,Hospital,BGS Global Hospital,Iodosorb,1973,497,221,35,38,18,2158,49,219
2024,June,Maharashtra,Nagpur,Pune,State,Lab,BGS Global Hospital,Iodosorb,886,65,199,17,27,22,686,16,395
2024,July,Karnataka,Pune,Chennai,PPP,Hospital,BGS Global Hospital,Iodosorb,1373,119,449,40,35,20,948,23,243
2024,August,Tamil Nadu,Nagpur,Pune,Central,Hospital,BGS Global Hospital,Iodosorb,1337,441,69,55,31,55,1568,40,453
2024,September,Gujarat,Mumbai,Nagpur,Central,Lab,BGS Global Hospital,Iodosorb,1438,450,330,99,52,66,1341,14,322
2024,October,Karnataka,Kochi,Bangalore,Central,Clinic,BGS Global Hospital,Iodosorb,1769,190,75,32,53,76,1723,35,282
2024,November,Gujarat,Ahmedabad,Nagpur,State,Health Center,BGS Global Hospital,Iodosorb,1022,442,156,20,64,18,1206,11,437
2024,December,Kerala,Bangalore,Kochi,Central,Health Center,BGS Global Hospital,Iodosorb,1952,215,462,27,61,99,1518,42,158
2024,January,Gujarat,Pune,Pune,State,Clinic,BGS Global Hospital,Silver Nitrate,941,457,219,69,86,45,979,40,437
2024,February,Maharashtra,Nagpur,Mysore,Central,Clinic,BGS Global Hospital,Silver Nitrate,1174,272,394,13,31,16,992,8,482
2024,March,Gujarat,Ahmedabad,Bangalore,PPP,Health Center,BGS Global Hospital,Silver Nitrate,262,448,162,23,86,11,428,27,419
2024,April,Maharashtra,Mysore,Mumbai,State,Clinic,BGS Global Hospital,Silver Nitrate,1430,239,247,23,30,74,1295,48,199
2024,May,Kerala,Mumbai,Ahmedabad,State,Clinic,BGS Global Hospital,Silver Nitrate,1944,423,315,47,77,74,1854,46,158
2024,June,Gujarat,Mysore,Kochi,Central,Lab,BGS Global Hospital,Silver Nitrate,665,255,451,16,78,98,0,33,212
2024,July,Karnataka,Pune,Mumbai,PPP,Lab,BGS Global Hospital,Silver Nitrate,580,307,118,46,99,84,540,26,281
2024,August,Maharashtra,Chennai,Ahmedabad,Central,Clinic,BGS Global Hospital,Silver Nitrate,1053,210,310,63,49,78,0,36,255
2024,September,Karnataka,Ahmedabad,Bangalore,PPP,Health Center,BGS Global Hospital,Silver Nitrate,1991,337,495,34,30,34,1735,6,273
2024,October,Gujarat,Nagpur,Mumbai,PPP,Health Center,BGS Global Hospital,Silver Nitrate,1102,99,321,70,11,69,730,35,491
2024,November,Gujarat,Pune,Ahmedabad,PPP,Clinic,BGS Global Hospital,Silver Nitrate,947,316,484,79,95,14,0,16,167
2024,December,Gujarat,Mysore,Pune,State,Health Center,BGS Global Hospital,Silver Nitrate,1062,277,365,61,28,62,823,23,311
2024,January,Maharashtra,Ahmedabad,Ahmedabad,Central,Health Center,BGS Global Hospital,Vaseline,214,471,195,69,32,49,340,20,196
2024,February,Kerala,Chennai,Pune,PPP,Hospital,BGS Global Hospital,Vaseline,959,54,187,64,63,86,613,33,171
2024,March,Gujarat,Pune,Ahmedabad,Central,Hospital,BGS Global Hospital,Vaseline,1031,73,304,24,47,51,678,39,417
2024,April,Karnataka,Mumbai,Pune,State,Health Center,BGS Global Hospital,Vaseline,772,398,499,85,32,26,528,7,185
2024,May,Tamil Nadu,Chennai,Ahmedabad,PPP,Lab,BGS Global Hospital,Vaseline,1809,62,198,80,47,69,1477,35,262
2024,June,Tamil Nadu,Bangalore,Ahmedabad,State,Health Center,BGS Global Hospital,Vaseline,1960,206,208,98,97,74,1689,7,308
2024,July,Maharashtra,Ahmedabad,Nagpur,PPP,Health Center,BGS Global Hospital,Vaseline,1259,79,388,33,30,88,799,35,390
2024,August,Gujarat,Pune,Pune,PPP,Lab,BGS Global Hospital,Vaseline,1869,347,377,47,23,45,1724,19,426
2024,September,Maharashtra,Bangalore,Mysore,Central,Lab,BGS Global Hospital,Vaseline,1486,353,497,60,68,97,1117,39,257
2024,October,Karnataka,Nagpur,Bangalore,State,Clinic,BGS Global Hospital,Vaseline,304,473,98,79,17,80,503,7,455
2024,November,Gujarat,Chennai,Ahmedabad,PPP,Hospital,BGS Global Hospital,Vaseline,184,333,129,81,33,33,241,26,270
2024,December,Kerala,Mysore,Nagpur,Central,Clinic,BGS Global Hospital,Vaseline,1309,173,248,14,33,87,1100,23,237
2024,January,Kerala,Ahmedabad,Pune,Central,Lab,BGS Global Hospital,AquaPhor,1668,458,239,37,97,24,1729,18,232
2024,February,Kerala,Mumbai,Mysore,PPP,Clinic,BGS Global Hospital,AquaPhor,1451,422,153,64,80,19,1557,6,287
2024,March,Karnataka,Chennai,Nagpur,State,Lab,BGS Global Hospital,AquaPhor,1471,162,496,51,14,21,0,36,458
2024,April,Karnataka,Ahmedabad,Kochi,Central,Hospital,BGS Global Hospital,AquaPhor,1339,147,195,53,37,46,1155,34,174
2024,May,Karnataka,Mumbai,Mumbai,PPP,Clinic,BGS Global Hospital,AquaPhor,769,499,289,36,15,62,866,9,164
2024,June,Maharashtra,Kochi,Bangalore,Central,Health Center,BGS Global Hospital,AquaPhor,1541,394,231,91,78,54,1481,23,431
2024,July,Gujarat,Mysore,Pune,State,Health Center,BGS Global Hospital,AquaPhor,544,352,459,23,29,66,319,42,351
2024,August,Kerala,Chennai,Nagpur,PPP,Health Center,BGS Global Hospital,AquaPhor,1191,331,337,32,71,18,1064,14,353
2024,September,Kerala,Kochi,Mumbai,PPP,Lab,BGS Global Hospital,AquaPhor,736,293,348,81,31,27,0,33,200
2024,October,Tamil Nadu,Ahmedabad,Kochi,Central,Hospital,BGS Global Hospital,AquaPhor,1589,69,466,87,74,93,0,29,302
2024,November,Karnataka,Mumbai,Kochi,Central,Clinic,BGS Global Hospital,AquaPhor,1121,69,86,47,96,51,910,18,350
2024,December,Karnataka,Nagpur,Bangalore,State,Hospital,BGS Global Hospital,AquaPhor,1795,413,86,89,31,89,1913,7,478
2024,January,Karnataka,Chennai,Nagpur,Central,Health Center,BGS Global Hospital,Eucerin,1804,302,287,10,16,53,1740,49,327
2024,February,Kerala,Ahmedabad,Kochi,PPP,Lab,BGS Global Hospital,Eucerin,948,486,392,38,45,45,914,37,360
2024,March,Maharashtra,Chennai,Nagpur,State,Lab,BGS Global Hospital,Eucerin,1314,480,161,85,42,58,1448,5,354
2024,April,Maharashtra,Bangalore,Mysore,PPP,Clinic,BGS Global Hospital,Eucerin,1820,56,107,61,65,92,1551,9,378
2024,May,Maharashtra,Mumbai,Chennai,PPP,Clinic,BGS Global Hospital,Eucerin,945,331,94,13,63,35,1071,25,446
2024,June,Maharashtra,Kochi,Mumbai,PPP,Clinic,BGS Global Hospital,Eucerin,1404,115,298,70,94,12,1045,47,173
2024,July,Tamil Nadu,Mumbai,Kochi,PPP,Lab,BGS Global Hospital,Eucerin,508,418,472,34,90,98,232,6,479
2024,August,Maharashtra,Nagpur,Mysore,Central,Clinic,BGS Global Hospital,Eucerin,1752,365,189,58,12,62,1796,10,438
2024,September,Kerala,Chennai,Chennai,State,Clinic,BGS Global Hospital,Eucerin,169,304,72,27,88,93,193,12,471
2024,October,Karnataka,Ahmedabad,Kochi,Central,Hospital,BGS Global Hospital,Eucerin,394,377,124,22,83,98,444,20,449
2024,November,Tamil Nadu,Kochi,Nagpur,State,Clinic,BGS Global Hospital,Eucerin,971,497,50,52,60,65,1241,23,216
2024,December,Kerala,Mysore,Mysore,State,Health Center,BGS Global Hospital,Eucerin,1614,490,70,95,78,61,1800,33,296
2024,January,Maharashtra,Mysore,Pune,State,Lab,BGS Global Hospital,Cetaphil,116,306,184,45,57,27,109,29,484
2024,February,Tamil Nadu,Mysore,Bangalore,PPP,Hospital,BGS Global Hospital,Cetaphil,341,52,189,97,23,58,26,39,471
2024,March,Karnataka,Pune,Kochi,Central,Lab,BGS Global Hospital,Cetaphil,407,453,469,46,33,95,217,18,237
2024,April,Kerala,Mumbai,Mysore,State,Clinic,BGS Global Hospital,Cetaphil,629,261,173,94,60,52,511,10,424
2024,May,Tamil Nadu,Kochi,Kochi,PPP,Clinic,BGS Global Hospital,Cetaphil,1311,164,418,77,51,68,861,13,269
2024,June,Maharashtra,Bangalore,Chennai,State,Hospital,BGS Global Hospital,Cetaphil,1921,408,369,62,53,62,1783,25,247
2024,July,Maharashtra,Nagpur,Mysore,State,Lab,BGS Global Hospital,Cetaphil,1740,112,346,56,79,11,1360,13,329
2024,August,Gujarat,Pune,Bangalore,Central,Health Center,BGS Global Hospital,Cetaphil,1401,369,224,49,74,82,1341,34,280
